Customer ID,Age,Gender,Number of Dependents,Married,Zip Code
3211-ILJTT,35,Male,0,Yes,93268
3212-KXOCR,62,Male,0,No,90302
3213-VVOLG,22,Male,2,Yes,92585
3214-IYUUQ,19,Female,0,Yes,95665
3217-FZDMN,66,Female,0,No,90001
3219-JQRSL,70,Female,0,Yes,91755
3221-CJMSG,45,Male,0,No,91752
3223-DWFIO,77,Male,0,No,96031
3223-WZWJM,36,Male,0,No,95558
3224-DFQNQ,59,Female,0,Yes,93924
3227-WLKLI,52,Female,3,Yes,94112
3229-USWAR,40,Female,0,No,94129
3230-IUALN,41,Female,0,Yes,95501
3230-JCNZS,43,Female,2,Yes,94107
3230-WYKIR,36,Male,0,No,94110
3234-VKACU,21,Male,0,No,94586
3235-ETOOB,51,Male,0,Yes,92109
3237-AJGEH,43,Female,1,Yes,95526
3239-TPHPZ,60,Female,0,Yes,91910
3243-ZHOHY,35,Female,0,No,92025
3244-CQPHU,77,Female,0,No,94710
3244-DCJWY,27,Female,0,No,93312
3247-MHJKM,27,Male,0,No,91784
3247-ZVOUO,77,Male,0,Yes,90240
3249-VHRIP,38,Female,0,No,95629
3249-ZPQRG,28,Male,0,No,95619
3251-YMVWZ,34,Male,0,No,95249
3253-HKOKL,31,Female,2,Yes,95758
3254-YRILK,74,Male,0,No,95935
3255-GRXMG,58,Male,2,No,90293
3256-EZDBI,71,Male,0,Yes,95947
3258-SANFR,69,Male,0,No,95305
3258-SYSWS,75,Male,0,No,92040
3258-ZKPAI,26,Male,1,Yes,95815
3259-FDWOY,60,Male,0,Yes,95758
3259-KNMRR,72,Male,0,No,91020
3259-QMXUN,38,Male,0,Yes,95226
3261-CQXOL,33,Female,2,Yes,94521
3262-EIDHV,46,Female,1,Yes,90304
3266-FTKHB,35,Male,0,No,95903
3269-ATYWD,79,Male,0,No,94123
3272-VUHPV,24,Female,1,Yes,90602
3274-NSDWE,37,Female,0,No,93235
3275-RHRNE,58,Male,3,Yes,93530
3276-HDUEG,23,Female,0,No,92592
3278-FSIXX,34,Female,0,No,95525
3279-DYZQM,21,Male,3,Yes,91350
3280-MRDOF,69,Male,0,No,90067
3280-NMUVX,53,Male,0,Yes,94571
3282-ZISZV,56,Male,0,No,91733
3283-WCWXT,58,Male,3,Yes,90027
3284-SVCRO,35,Female,0,Yes,94586
3285-UCQVC,31,Female,0,No,93955
3292-PBZEJ,75,Male,0,No,96037
3295-YVUSR,73,Male,0,No,91202
3296-SILRA,76,Female,0,Yes,95453
3298-QEICA,27,Female,0,Yes,92708
3301-LSLWQ,32,Female,0,No,94592
3301-VKTGC,27,Male,1,Yes,93234
3307-TLCUD,36,Male,0,Yes,90001
3308-DGHKL,54,Male,0,No,95236
3308-JSGML,77,Male,0,Yes,93461
3308-MHOOC,37,Male,3,No,95565
3312-UUMZW,33,Male,0,Yes,95117
3312-ZWLGF,69,Male,0,Yes,93510
3313-QKNKB,24,Male,0,Yes,93953
3315-IKYZQ,42,Male,1,Yes,90035
3315-TOTBP,29,Male,0,No,96061
3316-UWXUY,64,Male,0,No,91502
3317-HRTNN,79,Female,0,No,92109
3317-VLGQT,50,Female,0,Yes,95254
3318-ISQFQ,23,Female,0,No,94560
3318-NMQXL,58,Male,0,No,91731
3318-OSATS,70,Male,0,No,96125
3319-DWOEP,69,Male,0,Yes,92121
3320-VEOYC,65,Male,0,No,90210
3323-CPBWR,61,Male,0,No,95645
3324-OIRTO,23,Male,3,Yes,93226
3325-FUYCG,58,Male,0,Yes,93624
3327-YBAKM,31,Female,0,Yes,92131
3329-WDIOK,56,Female,0,No,93523
3331-HQDTW,23,Female,0,No,92130
3334-CTHOL,51,Female,0,No,95642
3336-JORSO,70,Female,0,No,94542
3338-CVVEH,38,Male,0,No,91913
3339-EAQNV,75,Male,0,Yes,95968
3340-QBBFM,65,Male,0,Yes,94954
3345-JHUEO,29,Male,0,No,95492
3345-PBBFH,24,Male,0,Yes,93625
3346-BRMIS,70,Female,0,Yes,92003
3347-YJZZE,60,Male,2,Yes,93402
3348-CFRNX,47,Female,0,Yes,95448
3349-ANQNH,70,Female,0,No,93616
3351-NGXYI,70,Female,0,No,92106
3351-NQLDI,41,Female,0,Yes,94535
3352-ALMCK,42,Male,0,No,95463
3352-RICWQ,45,Female,2,Yes,95616
3354-OADJP,37,Female,0,No,94924
3359-DSRKA,48,Female,3,Yes,96085
3363-DTIVD,55,Male,3,Yes,91335
3363-EWLGO,33,Female,0,No,95019
3365-SAIGS,60,Female,0,No,92067
3370-GQEAL,63,Male,2,Yes,92201
3370-HXOPH,50,Female,0,No,94041
3372-CDXFJ,31,Male,2,Yes,94964
3372-KWFBM,76,Male,0,No,95524
3373-DIUUN,58,Male,3,Yes,92347
3373-YZZYM,57,Male,3,Yes,95030
3374-LXDEV,42,Female,0,No,93553
3374-PZLXD,31,Male,0,No,96103
3374-TTZTK,26,Male,0,Yes,92585
3376-BMGFE,42,Female,1,No,91016
3378-AJRAO,44,Male,0,Yes,92840
3384-CTMSF,61,Male,0,Yes,95648
3387-PLKUI,27,Female,1,Yes,95119
3387-VATUS,44,Male,0,No,95004
3389-KTRXV,61,Female,3,Yes,96123
3389-YGYAI,79,Female,0,No,95970
3391-JSQEW,32,Male,0,Yes,95110
3392-EHMNK,53,Female,3,Yes,92274
3393-FMZPV,59,Female,0,No,95626
3396-DKDEL,45,Female,3,Yes,93930
3397-AVTKU,64,Male,0,No,95140
3398-FSHON,79,Female,0,No,92121
3398-GCPMU,74,Female,0,Yes,92833
3398-ZOUAA,76,Male,0,Yes,94063
3399-BMLVW,40,Male,0,Yes,96096
3400-ESFUW,28,Male,0,Yes,95014
3401-URHDA,59,Male,0,No,95715
3402-XRIUO,73,Female,0,Yes,91201
3404-JNXAX,40,Female,2,Yes,95482
3407-JMJQQ,22,Female,1,Yes,93644
3407-QGWLG,23,Male,1,No,95661
3410-MHHUM,40,Female,2,Yes,94111
3410-YOQBQ,61,Female,0,No,90221
3411-WLRSQ,80,Female,0,Yes,90038
3413-BMNZE,71,Male,0,No,90037
3413-CSSTH,40,Male,0,No,95374
3413-DHLPB,57,Male,1,Yes,93445
3415-TAILE,21,Female,2,Yes,93528
3417-TSCIC,19,Male,0,No,95425
3419-SNJJD,78,Female,0,Yes,92887
3420-YJLQT,45,Female,0,No,96101
3420-ZDBMA,78,Male,0,No,92821
3422-GALYP,20,Male,0,No,95559
3422-LYEPQ,57,Male,0,Yes,93921
3422-WJOYD,27,Male,0,Yes,94618
3423-HHXAO,58,Female,1,Yes,93543
3424-NMNBO,78,Male,0,Yes,92117
3426-NIYYL,47,Male,0,No,94965
3427-GGZZI,30,Female,0,Yes,95345
3428-MMGUB,34,Male,0,No,95471
3428-XZMAZ,64,Male,0,No,95382
3429-IFLEM,48,Female,0,No,94544
3439-GVUSX,45,Male,0,No,96054
3440-JPSCL,26,Female,0,No,95476
3441-CGZJH,46,Female,2,Yes,93249
3442-ZHHCC,60,Male,0,No,93614
3445-HXXGF,66,Male,0,Yes,91024
3446-QDSZF,57,Female,0,No,96141
3450-WXOAT,36,Male,0,No,93309
3451-VAWLI,62,Female,2,Yes,95660
3452-ABWRL,70,Male,0,No,95132
3452-FLHYD,47,Male,0,Yes,95458
3452-GWUIN,78,Female,0,Yes,93652
3452-SRFEG,39,Male,0,No,91750
3453-RTHJQ,59,Male,0,No,92407
3454-JFUBC,66,Male,0,No,92059
3457-PQBYH,35,Female,1,Yes,95986
3458-IDMFK,29,Male,0,No,92549
3460-TJBWI,58,Male,3,Yes,94940
3462-BJQQA,23,Female,0,No,94920
3466-BYAVD,50,Male,1,Yes,90802
3466-RITXD,34,Male,0,No,95735
3466-WAESX,46,Male,2,No,91701
3468-DRVQJ,42,Female,1,Yes,90031
3470-BTGQO,60,Male,2,No,94002
3470-OBUET,49,Female,2,Yes,95123
3472-OAOOR,23,Male,1,Yes,91345
3472-QPRCH,43,Male,1,Yes,95826
3473-XIIIT,61,Female,0,Yes,95824
3474-BAFSJ,27,Male,0,Yes,90069
3481-JHUZH,36,Male,0,Yes,96031
3482-ABPKK,19,Female,0,No,92567
3486-HOOGQ,44,Female,1,Yes,95128
3486-KHMLI,53,Male,1,No,92301
3486-NPGST,47,Female,0,No,94941
3487-EARAT,46,Female,0,Yes,93669
3488-PGMQJ,66,Male,0,No,91901
3489-HHPFY,40,Female,0,Yes,92304
3489-VSFRD,32,Female,0,No,95490
3494-JCHRQ,38,Male,0,No,91411
3496-LFSZU,40,Male,0,Yes,92801
3498-LZGQZ,59,Male,3,Yes,95690
3500-NSDOA,35,Male,0,Yes,90008
3500-RMZLT,76,Female,0,No,93702
3503-TYDAY,41,Female,0,Yes,93531
3506-LCJDC,52,Male,3,Yes,95358
3506-OVLKD,40,Male,0,No,90744
3507-GASNP,49,Male,2,No,91602
3508-CFVZL,55,Female,0,No,91731
3508-VLHCZ,43,Female,3,Yes,90715
3509-GWQGF,74,Male,0,No,93218
3511-APPBJ,21,Male,0,No,91977
3511-BFTJW,25,Male,3,Yes,91740
3512-IZIKN,57,Female,0,Yes,92404
3518-FSTWG,67,Male,0,Yes,95969
3518-PZXZQ,27,Female,0,Yes,95012
3519-ZKXGG,61,Female,0,Yes,94123
3520-FJGCV,47,Male,1,Yes,92120
3521-HTQTV,54,Male,0,No,92345
3521-MNKLV,25,Male,0,No,96068
3521-SYVOR,26,Female,0,No,92126
3522-CDKHF,21,Female,0,Yes,95210
3523-BRGUW,65,Male,0,No,94022
3523-QRQLL,22,Female,0,Yes,96009
3524-WQDSG,29,Female,2,Yes,94925
3525-DVKFN,58,Female,0,No,95018
3528-HFRIQ,73,Male,0,Yes,90068
3530-CRZSB,55,Female,0,No,90263
3530-VWVGU,27,Female,2,Yes,95337
3533-UVMOM,56,Male,0,Yes,96120
3536-IQCTX,76,Male,0,Yes,91030
3537-HPKQT,20,Female,0,Yes,92359
3537-RYBHH,78,Female,0,Yes,91324
3538-WZPHD,46,Male,0,No,94127
3540-RZJYU,21,Female,0,No,95595
3541-ZNUHK,51,Female,2,Yes,91214
3544-FBCAS,36,Female,1,Yes,95466
3545-CNWRG,52,Female,3,Yes,90402
3546-GHEAE,29,Male,0,No,92225
3547-LQRIK,20,Female,0,Yes,94074
3549-ZTMNH,56,Male,1,Yes,94402
3550-SAHFP,51,Female,0,No,94574
3551-GAEGL,23,Male,0,Yes,93644
3551-HUAZH,68,Male,0,No,95919
3552-CTCYF,42,Male,3,Yes,92411
3556-BVQGL,21,Female,0,Yes,95685
3557-HTYWR,56,Female,0,No,90043
3563-SVYLG,38,Male,1,Yes,92364
3565-UNOCC,65,Female,0,Yes,95209
3566-CAAYU,28,Female,3,Yes,93430
3566-HJGPK,50,Male,0,No,91367
3566-VVORZ,39,Female,0,Yes,91361
3567-PQTSO,40,Male,1,Yes,96048
3569-EDBPQ,44,Female,0,No,95665
3569-JFODW,20,Female,1,Yes,92014
3569-VLDHH,59,Male,3,Yes,95824
3570-YUEKJ,40,Female,0,No,93725
3571-DPYUH,30,Male,3,Yes,92592
3571-RFHAR,60,Male,0,No,93060
3572-UOLYZ,28,Female,2,No,95118
3572-UUHRS,47,Male,0,No,94546
3577-AMVUX,59,Male,0,No,92314
3580-GICBM,56,Female,1,Yes,93611
3580-HYCSP,44,Male,4,Yes,92655
3580-REOAC,34,Male,0,No,92122
3583-EKAPL,25,Male,0,No,92373
3583-KRKMD,51,Male,0,No,92115
3584-WKTTW,23,Male,0,Yes,96094
3585-ISXZP,53,Female,0,No,92201
3585-YNADK,25,Female,0,Yes,94707
3587-PMCOY,37,Male,0,No,95667
3588-WSTTJ,78,Female,0,No,90077
3589-PPVKW,19,Male,0,No,91766
3590-TCXTB,50,Male,0,No,90703
3594-BDSOA,44,Female,0,Yes,94947
3594-IVHJZ,31,Female,0,No,96033
3594-KADLU,33,Male,0,Yes,95493
3594-UVONA,27,Female,0,No,92626
3597-MVHJT,49,Female,0,No,92227
3597-YASZG,73,Female,0,Yes,92782
3604-WLABM,41,Female,0,No,92104
3605-JISKB,67,Male,0,Yes,92278
3606-SBKRY,35,Male,0,No,95236
3606-TWKGI,68,Male,0,No,91748
3612-YUNGG,53,Male,1,Yes,91502
3612-YVGSJ,59,Female,0,Yes,94020
3617-XLSGQ,61,Female,2,Yes,95355
3620-EHIMZ,44,Female,2,Yes,92584
3620-MWJNE,32,Male,0,No,92548
3621-CEOVK,71,Female,0,Yes,96091
3621-CHYVB,44,Female,0,Yes,95073
3623-FQBOX,34,Male,0,No,90065
3627-FCRDW,49,Female,0,No,95326
3627-FHKBK,28,Female,0,No,92806
3629-WEAAM,19,Female,0,No,95941
3629-ZNKXA,77,Male,0,No,96086
3633-CDBUW,25,Male,1,No,95345
3635-JBPSG,49,Female,0,No,91406
3635-QQRQD,19,Male,0,No,92281
3638-DIMPH,34,Female,0,Yes,95257
3638-VBZTA,62,Male,0,No,91706
3638-WEABW,25,Female,0,Yes,90025
3639-XJHKQ,52,Female,3,No,95135
3640-JQGJG,25,Male,3,Yes,91101
3640-PHQXK,54,Female,0,No,94587
3642-BYHDO,34,Female,1,Yes,90240
3642-GKTCT,58,Female,0,No,92057
3643-AHCFP,74,Male,0,Yes,93662
3644-QXEHN,60,Male,1,Yes,95977
3645-DEYGF,29,Male,1,No,91325
3646-ITDGM,42,Female,0,No,95822
3647-GMGDH,52,Male,0,Yes,95642
3648-GZPHF,48,Male,3,Yes,92069
3649-JPUGY,26,Male,0,No,92407
3653-NCRDJ,39,Male,1,Yes,95821
3654-ARMGP,60,Female,0,No,90064
3655-SNQYZ,48,Female,0,Yes,90017
3656-TKRVZ,19,Female,0,No,91910
3657-COGMW,76,Female,0,No,93405
3658-KIBGF,19,Female,0,No,90068
3658-QQJYD,56,Male,0,No,90401
3662-FXJFO,44,Female,0,No,90278
3663-MITLP,43,Female,0,No,93933
3665-JATSN,19,Female,0,No,96067
3668-QPYBK,37,Male,0,No,90003
3669-LVWZB,20,Male,0,No,96142
3669-OYSJI,47,Male,0,No,91326
3669-WHAFY,57,Female,0,Yes,90604
3671-SHRSP,46,Male,0,Yes,93933
3672-YITQD,71,Male,0,Yes,91384
3675-EQOZA,40,Male,0,No,92660
3675-YDUPJ,29,Male,0,No,91737
3677-IYRBF,73,Female,0,No,95658
3677-TNKIO,27,Female,0,No,93465
3678-MNGZX,45,Male,3,Yes,91326
3679-XASPY,38,Female,2,Yes,90305
3680-CTHUH,22,Male,0,No,95549
3682-YEUWS,27,Male,1,Yes,96134
3683-QKIUE,51,Female,0,No,94107
3685-YLCMQ,34,Male,0,No,95935
3688-FTHLT,56,Female,0,No,96029
3689-MOZGR,30,Female,0,No,92618
3692-JHONH,70,Female,0,Yes,93239
3694-DELSO,56,Male,3,Yes,93549
3694-GLTJM,62,Female,0,No,96021
3696-DFHHB,50,Female,0,No,96011
3696-XRIEN,59,Female,0,No,95124
3701-SFMUH,63,Male,3,Yes,92679
3703-KBKZP,70,Male,0,No,96128
3703-TTEPD,28,Male,0,No,92614
3703-VAVCL,51,Male,0,Yes,95981
3704-IEAXF,49,Female,3,Yes,90063
3705-PSNGL,49,Male,0,No,90703
3705-RHRFR,52,Female,0,Yes,95482
3707-GNWHM,28,Male,0,No,93924
3707-LRWZD,44,Female,0,No,94611
3709-OIJEA,51,Male,0,No,95441
3712-PKXZA,22,Male,0,Yes,91201
3714-JTVOV,76,Female,0,Yes,95313
3714-NTNFO,49,Female,0,No,90048
3714-XPXBW,43,Female,0,No,95062
3716-BDVDB,62,Male,0,No,92130
3716-LRGXK,27,Male,0,Yes,95136
3716-UVSPD,54,Male,0,No,92675
3717-FDJFU,19,Male,1,No,96065
3717-LNXKW,36,Male,0,Yes,95943
3717-OEAUQ,37,Male,0,No,95640
3717-OFRTN,48,Male,0,No,94568
3719-TDVQB,68,Female,0,Yes,95366
3720-DBRWL,20,Male,0,Yes,96090
3721-CNEYS,45,Female,0,No,96024
3721-CNZHX,49,Male,0,No,94704
3721-WKIIL,62,Female,0,No,95977
3722-WPXTK,23,Male,0,No,93512
3723-BFBGR,74,Male,0,No,92004
3724-BSCVH,37,Male,1,Yes,92254
3724-UCSHY,48,Male,3,Yes,93654
3726-TBHQT,25,Male,1,Yes,95306
3727-JEZTU,29,Female,0,No,93312
3727-OVPRY,32,Male,3,Yes,91302
3727-OWVYD,24,Male,0,No,91906
3727-RJMEO,34,Male,0,Yes,94928
3729-OWRVL,80,Male,0,No,93256
3733-LSYCE,22,Female,0,Yes,95564
3733-UOCWF,78,Male,0,Yes,92342
3733-ZEECP,29,Male,2,Yes,90301
3736-BLEPA,50,Male,0,No,95630
3737-GCSPV,60,Female,0,Yes,94030
3737-XBQDD,57,Male,0,No,91948
3739-YBWAB,37,Male,0,Yes,90723
3740-RLMVT,79,Male,0,Yes,94574
3744-ZBHON,64,Female,0,No,92346
3744-ZRRDZ,25,Male,0,No,90501
3745-HRPHI,49,Male,3,Yes,95993
3746-EUBYR,63,Male,0,Yes,92028
3748-FVMZZ,33,Male,0,No,94610
3750-CKVKH,58,Male,0,No,95423
3750-RNQKR,38,Female,0,No,94501
3750-YHRYO,64,Male,0,Yes,91741
3751-KTZEL,62,Female,0,No,95494
3752-CQSJI,59,Female,1,Yes,94960
3753-TSEMP,21,Female,0,Yes,92139
3754-DXMRT,78,Male,0,No,94806
3755-JBMNH,78,Male,0,Yes,92648
3756-VNWDH,66,Male,0,Yes,91101
3757-NJYBX,77,Male,0,Yes,93444
3758-CKOQL,20,Female,0,Yes,93563
3761-FLYZI,69,Female,0,Yes,90011
3763-GCZHZ,23,Male,0,Yes,95233
3764-MNMOI,49,Male,0,No,91905
3765-JXVKY,23,Female,0,No,96075
3766-EJLFL,55,Female,3,Yes,96061
3768-NLUBH,73,Male,0,Yes,90503
3768-VHXQO,19,Male,0,Yes,90278
3769-MHZNV,61,Female,3,Yes,95563
3771-PZOBW,38,Male,0,No,93463
3774-VBNXY,23,Female,0,Yes,90716
3776-EKTKM,79,Female,0,No,91501
3777-XROBG,52,Female,2,Yes,95721
3778-FOAQW,33,Female,0,Yes,92127
3779-OSWCF,38,Female,0,Yes,94929
3780-DDGSE,77,Male,1,Yes,92384
3780-YVMFA,33,Female,1,Yes,90803
3785-KTYSH,24,Male,0,No,91345
3785-NRHYR,40,Male,0,No,93517
3786-WOVKF,69,Female,0,Yes,92807
3787-TRIAL,23,Male,9,Yes,93450
3791-LGQCY,68,Female,0,Yes,95650
3793-MMFUH,73,Female,0,No,95618
3794-NFNCH,53,Male,0,Yes,96008
3795-CAWEX,21,Male,2,Yes,96096
3795-GWTRD,58,Female,0,Yes,90048
3796-ENZGF,52,Male,0,Yes,95497
3797-FKOGQ,31,Male,2,No,91303
3797-VTIDR,55,Male,0,Yes,95121
3798-EPWRR,74,Female,0,No,90212
3799-ISUZQ,49,Male,0,Yes,93207
3800-LYTRK,52,Female,0,No,94956
3801-HMYNL,44,Male,0,Yes,95606
3803-KMQFW,25,Female,2,Yes,92821
3804-RVTGV,55,Male,0,Yes,94043
3806-DXQOM,47,Female,0,No,92309
3806-YAZOV,44,Female,0,No,94938
3807-BPOMJ,59,Female,0,Yes,95935
3807-XHCJH,21,Female,3,Yes,93623
3808-HFKDE,35,Female,0,No,91801
3810-DVDQQ,28,Female,1,Yes,96019
3810-PJUHR,63,Male,1,Yes,92256
3811-VBYBZ,61,Male,0,No,92358
3812-LRZIR,51,Female,1,Yes,92240
3813-DHBBB,39,Male,0,Yes,96104
3814-MLAXC,58,Female,0,No,94545
3815-SLMEF,26,Female,0,No,93204
3823-KYNQY,61,Male,0,No,91406
3824-RHKVR,27,Female,0,No,92833
3831-YCPUO,38,Female,1,Yes,95232
3834-XUIFC,23,Male,0,No,90814
3836-FZSDJ,69,Male,0,Yes,93720
3838-OZURD,28,Male,0,Yes,95568
3841-CONLJ,33,Female,0,Yes,93442
3841-NFECX,69,Female,0,Yes,90033
3842-IYKUE,28,Female,0,No,94579
3842-QTGDL,59,Male,0,Yes,94595
3845-FXCYS,55,Male,0,No,95335
3845-JHAMY,48,Female,3,Yes,94937
3847-BAERP,27,Female,0,No,93604
3850-OKINF,42,Male,3,Yes,91106
3853-LYGAM,58,Male,0,No,95722
3855-ONCAR,35,Female,3,Yes,91006
3858-VOBET,48,Male,0,No,92117
3858-XHYJO,24,Female,0,Yes,91776
3859-CVCET,47,Female,0,No,93247
3863-IUBJR,27,Male,0,Yes,94607
3863-QSTYI,60,Male,0,No,92691
3865-QBWSJ,76,Male,2,No,95615
3865-YIOTT,40,Male,1,Yes,94110
3865-ZFZIB,25,Male,0,No,90077
3865-ZYKAD,77,Male,0,Yes,95831
3866-MDTUB,64,Female,0,No,90017
3870-MQAMG,21,Female,0,Yes,93208
3870-SPZSI,56,Female,2,Yes,95693
3871-IKPYH,70,Male,0,No,93010
3873-NFTGI,54,Male,0,No,93703
3873-WOSBC,58,Male,0,Yes,95306
3874-EQOEP,32,Male,4,No,90804
3877-JRJIP,50,Male,0,No,90250
3878-AVSOQ,68,Female,0,No,92037
3882-IYOIJ,41,Female,1,Yes,92886
3884-HCSWG,51,Female,0,No,95922
3884-UEBXB,58,Female,1,Yes,95619
3886-CERTZ,57,Female,0,Yes,92831
3887-PBQAO,48,Female,0,Yes,90254
3889-VWBID,52,Male,1,Yes,95843
3890-RTCMS,29,Male,0,No,96062
3891-NLXJB,26,Male,0,No,95131
3891-PUQOD,40,Female,3,No,90063
3892-NXAZG,56,Male,1,Yes,95936
3893-JRNFS,19,Male,0,No,93550
3896-RCYYE,61,Female,0,No,95301
3896-ZVNET,42,Female,3,Yes,96035
3898-BSJYF,23,Female,1,No,96113
3898-GUYTS,71,Female,0,No,96123
3900-AQPHZ,45,Female,0,No,93553
3902-FOIGH,66,Male,0,Yes,96109
3902-MIVLE,35,Male,0,Yes,90601
3904-UKFRE,27,Male,0,No,95205
3908-BLSYF,40,Female,0,No,94024
3908-MKIMJ,79,Male,0,Yes,96067
3910-MRQOY,28,Female,0,Yes,95555
3911-RSNHI,46,Female,0,Yes,95765
3913-FCUUW,52,Female,1,Yes,93230
3913-RDSJZ,40,Female,0,Yes,90019
3914-FDRHP,25,Male,0,No,92086
3915-ODIYG,72,Male,0,No,94931
3916-NRPAP,21,Male,0,No,95320
3920-HIHMQ,53,Female,1,No,95066
3923-CSIHK,69,Female,0,Yes,95638
3926-CUQZX,27,Male,0,No,91906
3926-YZVVX,62,Female,0,No,95841
3927-NLNRY,48,Male,0,Yes,95335
3930-ZGWVE,45,Male,0,No,90680
3932-CMDTD,29,Female,0,No,92610
3932-IJWDZ,51,Male,0,No,95490
3933-DQPWX,48,Female,0,No,92311
3934-HXCFZ,33,Male,0,Yes,95364
3935-TBRZZ,54,Male,0,Yes,92278
3936-QQFLL,58,Male,0,No,92320
3938-YFPXD,55,Male,0,No,96114
3941-XTSKM,32,Male,0,Yes,95527
3943-KDREE,48,Female,0,No,90010
3945-GFWQL,33,Female,1,No,95113
3946-JEWRQ,21,Male,0,Yes,91403
3946-MHCZW,50,Male,0,No,91761
3948-FVVRP,43,Male,2,Yes,93455
3948-KXDUF,64,Male,0,No,95033
3948-XHGNA,35,Male,0,No,92117
3950-VPYJB,37,Male,3,Yes,96020
3951-NJCVI,76,Female,0,Yes,92234
3955-JBZZM,45,Male,0,No,90254
3956-CJUST,67,Female,0,No,94115
3956-MGXOG,62,Female,0,No,95350
3957-HHLMR,50,Female,0,Yes,92536
3957-LXOLK,75,Female,0,No,96088
3957-SQXML,61,Female,0,Yes,90068
3961-SXAXY,49,Male,0,No,91362
3963-RYFNS,25,Female,0,No,90291
3966-HRMZA,74,Female,0,No,93514
3967-KXAPS,42,Male,0,Yes,90061
3967-VQOGC,54,Female,1,Yes,95585
3969-GYXEL,46,Female,0,No,94708
3969-JQABI,47,Female,0,Yes,94303
3970-XGJDU,45,Female,0,No,91307
3973-SKMLN,49,Male,0,No,92008
3976-BWUCK,63,Female,0,Yes,92130
3976-HXHCE,57,Male,0,No,94920
3976-NLDEZ,55,Male,0,No,91752
3977-QCRSL,30,Female,0,No,92086
3978-YNKDD,62,Male,2,No,90232
3981-QSVQI,28,Male,0,No,93305
3982-DQLUS,78,Male,1,Yes,91040
3982-JGSFD,37,Male,0,No,93638
3982-XWFZQ,30,Female,0,Yes,95316
3985-HOYPM,29,Male,0,No,95986
3987-KQDDU,58,Male,0,No,95476
3988-RQIXO,68,Female,0,No,92625
3990-QYKBE,74,Male,0,Yes,91011
3992-YWPKO,55,Female,0,No,95301
3995-WFCSM,28,Female,0,No,92582
3996-ZNWYK,77,Male,1,Yes,95832
3999-QGRJH,80,Male,0,No,95303
3999-WRNGR,39,Female,3,Yes,95728
4000-VGMQP,56,Male,3,Yes,95726
4001-TSBTV,49,Female,2,Yes,95827
4002-BQWPQ,59,Male,0,No,94525
4003-FUSHP,62,Male,0,No,95060
4003-OCTMP,55,Female,0,Yes,95376
4006-HKYHO,24,Male,0,No,93311
4007-NHVHI,69,Female,0,No,95673
4009-ALQFH,35,Female,0,No,95321
4010-YLMVT,25,Female,0,No,92399
4011-ARPHK,59,Male,0,No,90650
4012-YCFAI,45,Male,0,Yes,92508
4012-ZTHBR,33,Female,2,Yes,95549
4013-GUXND,37,Male,0,No,93534
4013-TLDHQ,59,Male,0,No,94704
4013-UBXWQ,33,Female,0,No,92028
4016-BJKTZ,20,Female,0,No,95136
4018-KJYUY,43,Male,2,No,95615
4018-PPNDW,23,Female,0,Yes,93505
4020-KIUDI,54,Male,2,Yes,90044
4021-RQSNY,75,Male,0,Yes,92555
4023-RTIQM,72,Female,0,Yes,95569
4024-CSNBY,39,Female,0,Yes,95140
4026-SKKHW,35,Male,0,No,94929
4029-HPFVY,35,Male,0,No,94118
4030-VPZBD,53,Female,0,No,95427
4032-RMHCI,37,Female,2,Yes,96028
4039-HEUNW,77,Male,0,Yes,92620
4039-PIMHX,74,Male,0,Yes,92102
4043-MKDTV,54,Male,0,Yes,92270
4049-ZPALD,35,Female,0,Yes,92339
4054-CUMIA,29,Female,1,Yes,93451
4056-QHXHZ,49,Female,2,Yes,93117
4057-FKCZK,40,Male,2,Yes,93651
4059-IIEBK,51,Female,0,No,93023
4060-LDNLU,22,Male,0,No,91765
4061-UKJWL,35,Male,0,No,94102
4062-HBMOS,33,Male,0,No,96003
4063-EIKNQ,33,Male,2,Yes,91351
4065-JJAVA,56,Female,0,No,94605
4067-HLYQI,43,Female,0,No,92324
4070-OKWVH,60,Female,0,Yes,91752
4072-IPYLT,32,Female,2,Yes,93554
4074-SJFFA,44,Female,0,No,94122
4075-JFPGR,27,Female,0,Yes,91730
4075-WKNIU,25,Female,3,Yes,90201
4077-CROMM,51,Female,0,Yes,95350
4077-HWUYD,59,Male,3,Yes,95354
4078-SAYYN,45,Female,0,No,91502
4079-ULGFR,22,Male,0,No,95043
4079-VTGLK,77,Male,0,Yes,92501
4079-WWQQQ,45,Male,0,No,94116
4080-IIARD,42,Female,0,Yes,90047
4080-OGPJL,53,Female,0,No,90731
4081-DYXAV,27,Female,0,No,95125
4083-BFNYK,74,Female,0,Yes,93510
4083-EUGRJ,37,Male,0,No,92057
4086-ATNFV,34,Female,1,Yes,90716
4086-WITJG,53,Male,1,Yes,90007
4086-YQSNZ,74,Female,0,Yes,95232
4088-YLDSU,21,Male,0,Yes,94062
4090-KPJIP,42,Female,0,No,92806
4091-TVOCN,51,Male,0,No,91963
4092-OFQZS,27,Male,0,Yes,90266
4094-NSEDU,79,Female,0,No,92592
4097-YODCF,35,Male,1,No,92333
4098-NAUKP,70,Male,1,Yes,93445
4102-HLENU,51,Female,0,Yes,95603
4102-OQUPX,67,Male,0,Yes,95250
4104-PVRPS,56,Male,0,Yes,92376
4106-HADHQ,42,Male,0,Yes,95715
